,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,ylogSalePrice
184,50,RL,7.491069783799412,19.72176797886135,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,15.036159245398787,15.168747656702982,Gable,CompShg,AsbShng,Plywood,None,1.0,TA,TA,PConc,Fa,TA,No,Unf,1.0,Unf,1.0,11.292419534723528,GasA,Gd,Y,SBrkr,1.0,13.769087694489059,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1986.0,Unf,2.194317637875777,11.634887347225343,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,14.780093607016129,1.7304631471189666,7.732788372480494,11.751950239425476
185,75,RM,7.448232316019433,24.39610254869133,Pave,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,15.010038401782337,15.171884182186483,Gable,WdShngl,Wd Sdng,Wd Sdng,None,1.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,1.0,Unf,1.0,13.413831308023239,GasA,Ex,Y,SBrkr,11.616842895097365,17.11139546565521,2.820334103642824,1.7304631471189666,Ex,4.128238685769432,Typ,2.194317637875777,TA,Detchd,1993.0,Unf,2.5409627556327754,12.640795289083194,Ex,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,17.588620297169584,2.3782017963726023,12.031045151827067,13.07107218827772
186,80,RL,1.0,20.853063899636073,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,15.1671783900609,15.168747656702982,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,PConc,Gd,TA,Av,GLQ,11.788397684900488,Unf,1.0,11.639381842157233,GasA,Ex,Y,SBrkr,1.0,13.686669225138479,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,1990.0,Unf,2.194317637875777,11.256948546565363,TA,TA,Y,1.0,1.0,3.2596737867230705,15.196880574832942,WD,Normal,15.767326326029806,2.5409627556327754,9.047888977723783,12.06105265381003
187,50,RL,6.684506656824126,21.03464573068548,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,15.049149951577919,15.16246656706435,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,Fa,TA,No,Unf,1.0,Unf,1.0,11.991229546699314,GasA,Ex,Y,SBrkr,8.39749795772246,14.601157000193943,2.5409627556327754,1.7304631471189666,TA,3.6025944687727294,Min2,1.0,No,Detchd,1916.0,Unf,1.7304631471189666,8.873203454932757,Fa,Fa,N,1.0,1.0,3.6025944687727294,15.196880574832942,WD,Normal,15.442335277481027,2.3782017963726023,8.338607270038526,11.813037464800539
188,90,RL,6.80273872401839,19.501409946843367,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,15.149872093127607,15.149872093127607,Gable,CompShg,Plywood,Plywood,Stone,9.823108115244976,TA,TA,CBlock,Gd,TA,Av,GLQ,13.359144085883107,Unf,1.0,1.0,GasA,TA,Y,SBrkr,1.0,13.703312528294827,2.194317637875777,2.194317637875777,TA,3.2596737867230705,Typ,2.194317637875777,TA,Detchd,1979.0,Unf,2.194317637875777,11.410943347638753,TA,TA,Y,1.0,1.0,3.2596737867230705,15.196880574832942,WD,Alloca,15.638195692296303,2.5409627556327754,8.020909424392293,11.940399914116648
189,120,RL,6.0120772195485275,18.19805906696179,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,15.184403604277843,15.185965540731983,Gable,CompShg,CemntBd,CmentBd,None,1.0,Gd,TA,PConc,Ex,TA,Av,GLQ,13.530609486480795,Unf,1.0,10.951171656935063,GasA,Ex,Y,SBrkr,1.0,14.483655240128245,1.0,1.7304631471189666,Ex,3.055641538058108,Typ,1.7304631471189666,Gd,Attchd,2001.0,Fin,2.194317637875777,12.07816347409165,TA,TA,Y,1.0,1.0,3.6025944687727294,15.195323264382047,WD,Normal,16.690463248457277,2.3782017963726023,10.35034917822932,12.563750586299374
190,70,RL,6.968980585391403,21.095800769689994,Pave,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,15.074993719042324,15.173451442269636,Hip,CompShg,BrkFace,BrkFace,None,1.0,Gd,TA,CBlock,Gd,Gd,No,Rec,10.002329725380731,Unf,1.0,11.543577039871613,GasA,TA,Y,SBrkr,1.0,16.17498093636192,2.5409627556327754,1.7304631471189666,Gd,3.885846472488202,Maj1,2.194317637875777,TA,Detchd,1932.0,Unf,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,4.128238685769432,15.193765294899782,WD,Normal,17.084799504069128,2.3782017963726023,7.07328940298831,12.660331092405906
191,60,RL,1.0,19.73913996580601,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,15.138816396803929,15.189087426187385,Gable,CompShg,HdBoard,HdBoard,BrkFace,8.308627591436396,TA,TA,CBlock,TA,TA,No,ALQ,11.85191217685538,Unf,1.0,7.635082099792532,GasA,Gd,Y,SBrkr,1.0,14.26061219071665,2.820334103642824,1.7304631471189666,Gd,3.440268378362637,Typ,1.0,No,Attchd,1972.0,Fin,2.194317637875777,11.189934126006927,TA,TA,Y,1.0,1.0,3.2596737867230705,15.193765294899782,WD,Normal,15.488674331326301,2.3782017963726023,5.597156711708115,12.122696471358964
192,20,RL,6.914940018959451,20.465491347600494,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.18127774085417,15.18127774085417,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Av,GLQ,11.56205956952421,Unf,1.0,12.74046901959162,GasA,Ex,Y,SBrkr,1.0,14.162305065077575,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,1999.0,Fin,2.194317637875777,12.015179832837541,TA,TA,Y,1.0,1.0,3.750250297485029,15.196880574832942,WD,Normal,16.333802538766975,2.5409627556327754,5.745132396064701,12.165255859329688
193,160,RM,5.137710644618417,15.920533996856962,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,15.189087426187385,15.189087426187385,Gable,CompShg,VinylSd,VinylSd,Stone,6.357203202420049,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,13.03979401386066,GasA,Ex,Y,SBrkr,1.0,14.697102127294201,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Maj1,1.0,No,Detchd,2004.0,Unf,2.194317637875777,10.590598420556384,TA,TA,Y,1.0,1.0,3.055641538058108,15.192206665778837,WD,Normal,16.11689854079927,2.194317637875777,5.969939052451073,11.775297421715827
194,20,RL,6.684506656824126,19.58769989997404,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,15.138816396803929,15.138816396803929,Hip,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,Av,ALQ,10.65390077895301,Unf,1.0,11.137337571032825,GasA,TA,Y,SBrkr,1.0,12.718228468762483,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,1989.0,Unf,1.7304631471189666,10.405519221765948,TA,TA,Y,1.0,1.0,3.055641538058108,15.195323264382047,WD,Normal,14.730882561077351,1.7304631471189666,1.0,11.751950239425476
195,160,RL,5.137710644618417,15.596479946560919,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,15.145138012244155,15.145138012244155,Gable,CompShg,Plywood,Brk Cmn,None,1.0,TA,TA,CBlock,Gd,TA,No,ALQ,11.589574424774424,Unf,1.0,9.93850105069204,GasA,TA,Y,SBrkr,1.0,14.213850311239472,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,1976.0,Unf,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Normal,15.639578272047995,2.3782017963726023,7.382450834594188,11.908346971208951
196,20,RL,7.1972210008779385,20.6357483767134,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,15.193765294899782,15.193765294899782,Hip,CompShg,CemntBd,CmentBd,Stone,9.158132683068054,Ex,TA,PConc,Ex,TA,No,GLQ,13.462556260580552,Unf,1.0,11.74097393831022,GasA,Ex,Y,SBrkr,1.0,14.727341626878346,2.5409627556327754,1.7304631471189666,Ex,3.6025944687727294,Typ,1.7304631471189666,Gd,Attchd,2007.0,Fin,2.5409627556327754,12.459457506209896,TA,TA,Y,1.0,1.0,3.750250297485029,15.193765294899782,New,Partial,16.960919516558103,2.5409627556327754,11.6303862264031,12.650351332641707
197,75,RL,8.799865873444876,24.860399842014573,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,15.052390426868463,15.1671783900609,Gable,CompShg,Stucco,Stucco,None,1.0,Gd,Gd,PConc,TA,TA,No,GLQ,13.225229693738633,LwQ,8.920955300440632,8.338607270038526,GasA,Gd,Y,SBrkr,10.666395816900367,16.61181601435904,2.820334103642824,1.7304631471189666,Gd,3.6025944687727294,Typ,1.7304631471189666,Ex,Detchd,1918.0,Unf,2.194317637875777,12.490400541121296,TA,TA,Y,11.332449655591146,1.0,2.5409627556327754,15.192206665778837,WD,Abnorml,17.53524292328623,2.687259219708678,11.598691053386194,12.367345048436391
198,75,RM,7.491069783799412,18.61124925276525,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,6,6,15.042660370630959,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.35052133593022,GasA,Ex,Y,SBrkr,10.532407056589415,15.524480639173714,3.055641538058108,1.7304631471189666,TA,3.6025944687727294,Typ,1.0,No,No,0,No,1.0,1.0,No,No,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Abnorml,16.0355741577593,1.7304631471189666,9.39538258223558,11.552155793461898
199,20,RL,7.1236810031695965,20.708494157911648,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,15.189087426187385,15.19064737641105,Hip,CompShg,VinylSd,VinylSd,BrkFace,9.711412885510219,Gd,TA,PConc,Ex,TA,Av,GLQ,13.364390898216676,Unf,1.0,11.847718285666259,GasA,Ex,Y,SBrkr,1.0,14.704240216159398,2.5409627556327754,1.7304631471189666,Ex,3.440268378362637,Typ,1.7304631471189666,Gd,Attchd,2004.0,Fin,2.5409627556327754,12.69262258528247,TA,TA,Y,1.0,1.0,1.7304631471189666,15.196880574832942,WD,Normal,16.93528056290336,2.5409627556327754,9.059125775508376,12.524166311833152
200,20,RM,7.221213632878419,20.256066919712865,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,15.187526814497952,15.189087426187385,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,13.449802007625077,GasA,Ex,Y,SBrkr,1.0,13.449802007625077,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,2003.0,RFn,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,2.5409627556327754,15.198437226858903,WD,Normal,15.54296526852304,2.194317637875777,9.059125775508376,11.849404844423074
201,20,RL,7.098626104970388,20.92370632745178,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,15.146716717260457,15.146716717260457,Gable,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,11.914147977453368,LwQ,9.856575964639738,9.831513536945508,GasA,TA,Y,SBrkr,1.0,13.831340980759496,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,2.194317637875777,Fa,Detchd,1980.0,Unf,2.194317637875777,11.132026289259763,TA,TA,Y,1.0,1.0,2.194317637875777,15.195323264382047,WD,Normal,15.859729912948042,2.3782017963726023,10.185444953830356,12.052344376474922
202,50,RL,6.357203202420049,19.491717969785224,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,15.062094658447375,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,11.813960584271678,Unf,1.0,1.0,GasA,Gd,Y,SBrkr,1.0,13.901455213110864,2.194317637875777,1.7304631471189666,TA,3.2596737867230705,Min1,1.0,No,Attchd,1924.0,Unf,1.7304631471189666,10.70355933970797,TA,TA,Y,1.0,1.0,3.055641538058108,15.192206665778837,COD,Normal,15.066937136514682,2.194317637875777,8.120635667155021,11.626263078808801
203,120,RM,1.0,17.829743382399187,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,15.189087426187385,15.189087426187385,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.158132683068054,Gd,TA,PConc,Gd,TA,Av,GLQ,11.999233433990224,Unf,1.0,8.944502934774821,GasA,Ex,Y,SBrkr,1.0,12.666812715499137,1.7304631471189666,1.7304631471189666,Gd,2.5409627556327754,Typ,1.7304631471189666,Gd,Attchd,2004.0,RFn,2.194317637875777,10.835883259370169,TA,TA,Y,1.0,1.0,1.7304631471189666,15.195323264382047,WD,Normal,14.673804902388985,2.194317637875777,8.469199663707945,11.91170829631447
204,50,RM,6.357203202420049,17.007824898140864,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,15.09905763816768,15.103851511653946,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,TA,CBlock,TA,TA,No,LwQ,10.118180873967548,Unf,1.0,10.764455971860276,GasA,TA,Y,SBrkr,1.0,13.842746673532414,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,1948.0,Unf,1.7304631471189666,9.511219710154148,TA,TA,Y,1.0,1.0,2.820334103642824,15.196880574832942,WD,Normal,15.189087426187385,1.9822467037532343,5.745132396064701,11.608244735642321
205,20,RL,7.635082099792532,21.55893507703038,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,15.1671783900609,15.1671783900609,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,14.147735368236399,GasA,Ex,Y,SBrkr,1.0,14.185078454680323,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1990.0,RFn,2.194317637875777,11.272201962485878,TA,TA,Y,1.0,1.0,3.055641538058108,15.196880574832942,WD,Normal,16.33841045010829,2.194317637875777,11.477986955730136,12.103491596905931
206,20,RL,5.969939052451073,22.149230830209838,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,15.12296456685685,15.12296456685685,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,Gd,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,13.498014018972166,GasA,TA,Y,SBrkr,1.0,14.673804902388985,2.5409627556327754,1.7304631471189666,TA,3.6025944687727294,Min2,1.7304631471189666,TA,Attchd,1962.0,RFn,1.7304631471189666,10.384956206517197,TA,TA,Y,1.0,1.0,2.5409627556327754,15.193765294899782,WD,Normal,16.303717014407432,1.9822467037532343,5.492017742920502,11.87688084212164
207,20,RL,1.0,21.77521998699135,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,15.119785966903773,15.119785966903773,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,PConc,TA,TA,No,ALQ,10.829997546645748,Rec,10.072418929401417,10.558415980517164,GasA,TA,Y,SBrkr,1.0,13.39570086898915,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Po,Attchd,1960.0,RFn,1.7304631471189666,10.118180873967548,TA,TA,Y,1.0,1.0,2.820334103642824,15.195323264382047,WD,Normal,15.48291333282083,2.194317637875777,10.42593422668958,11.856522261533737
208,60,RL,1.0,22.355685422135338,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,15.16403784586512,15.165608453322646,Gable,CompShg,Plywood,Plywood,BrkFace,8.15298821355506,Gd,TA,CBlock,Gd,TA,Gd,GLQ,13.303551331145187,Unf,1.0,7.491069783799412,GasA,Ex,Y,SBrkr,1.0,15.278490577412953,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,1.7304631471189666,Gd,Attchd,1988.0,Fin,2.194317637875777,11.029256998621547,TA,TA,Y,1.0,1.0,2.820334103642824,15.193765294899782,WD,Normal,16.725036158836026,2.687259219708678,9.77212495572758,12.531776395271262
209,20,RL,7.098626104970388,20.11937790480516,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,15.126140415265303,15.126140415265303,Hip,CompShg,HdBoard,HdBoard,Stone,9.693814389412918,TA,TA,CBlock,Gd,TA,No,Rec,12.462910430593931,Unf,1.0,10.064718155085044,GasA,Ex,Y,SBrkr,1.0,13.374859997919224,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1964.0,RFn,2.194317637875777,11.292419534723528,TA,Gd,Y,1.0,1.0,3.440268378362637,15.195323264382047,WD,Normal,15.459779975799751,2.194317637875777,1.0,11.884495917930655
210,30,RL,6.88741871045203,18.666301249211244,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,15.063709530107962,15.103851511653946,Gable,CompShg,Stucco,Stucco,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,11.105326135535595,Unf,1.0,10.69122459677165,GasA,TA,N,FuseA,1.0,12.718228468762483,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,No,0,No,1.0,1.0,No,No,Y,1.0,1.0,2.820334103642824,15.195323264382047,WD,Normal,14.730882561077351,2.194317637875777,7.574446614595114,11.49273296168228
211,20,RL,7.2917110215767,21.038491242949082,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,15.196880574832942,15.196880574832942,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,Mn,GLQ,5.792129643835174,Unf,1.0,13.58752143849926,GasA,Ex,Y,SBrkr,1.0,13.674731302309432,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,2009.0,RFn,2.194317637875777,11.06209830903299,TA,TA,Y,1.0,1.0,2.5409627556327754,15.198437226858903,WD,Normal,15.79263092016639,2.194317637875777,8.05460957075334,12.133507329024972
212,60,FV,7.02174235239564,20.29863315203156,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,15.196880574832942,15.196880574832942,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,No,GLQ,12.581478040644813,Unf,1.0,7.172972078519893,GasA,Ex,Y,SBrkr,1.0,14.943905761903997,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,2009.0,RFn,2.194317637875777,11.9264465754113,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,New,Partial,16.20488891358695,2.687259219708678,9.831513536945508,12.439875187430008
213,20,RL,6.093856518007759,22.11708683939094,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,15.175018034740056,15.175018034740056,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,No,ALQ,12.207944956626681,Unf,1.0,9.814676767298959,GasA,Ex,Y,SBrkr,1.0,13.097089863928765,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1996.0,Unf,2.194317637875777,11.634887347225343,TA,TA,Y,1.0,1.0,3.440268378362637,15.192206665778837,WD,Normal,15.151448765245362,1.9822467037532343,9.355622538951035,11.957617696467539
214,60,RL,1.0,21.219487953095708,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,15.146716717260457,15.146716717260457,Gable,CompShg,HdBoard,HdBoard,BrkFace,8.525112644917748,TA,TA,CBlock,Gd,TA,No,GLQ,10.577768772977672,Unf,1.0,10.110605958809188,GasA,Ex,Y,SBrkr,1.0,14.080346166472044,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1977.0,Fin,1.7304631471189666,10.018059074748715,TA,TA,Y,1.0,11.00715768738887,2.5409627556327754,15.198437226858903,WD,Normal,15.307313341972767,1.9822467037532343,5.792129643835174,11.993813394724253
215,20,RL,7.02174235239564,20.878586221665312,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,15.115012896462307,15.176583960216393,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.80273872401839,TA,TA,CBlock,TA,TA,No,BLQ,10.459636543250584,Unf,1.0,12.185427995409277,GasA,TA,Y,SBrkr,1.0,13.73165675448797,2.194317637875777,1.7304631471189666,Gd,3.2596737867230705,Min1,1.7304631471189666,Fa,Attchd,1957.0,Unf,1.7304631471189666,10.990473606737828,TA,TA,Y,1.0,1.0,3.055641538058108,15.192206665778837,WD,Normal,15.632660283064114,1.9822467037532343,1.0,11.808955099378537
216,20,RL,6.831327892742091,20.212182313188084,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.189087426187385,15.189087426187385,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.746271288139047,Gd,TA,PConc,Gd,TA,Mn,GLQ,12.969699625821692,Unf,1.0,11.221051196470764,GasA,Ex,Y,SBrkr,1.0,14.172674972526542,2.5409627556327754,1.7304631471189666,Gd,3.6025944687727294,Typ,1.0,No,Attchd,2004.0,Unf,2.194317637875777,11.189934126006927,TA,TA,Y,1.0,1.0,2.820334103642824,15.195323264382047,WD,Normal,16.34531208153379,2.5409627556327754,9.48272816323603,12.25486757159303
217,70,RM,6.59142712460611,20.83664022129748,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,15.063709530107962,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.09371324431321,GasA,Fa,N,SBrkr,1.0,13.941522501779879,2.5409627556327754,1.7304631471189666,TA,3.6025944687727294,Typ,1.0,No,Detchd,1940.0,Unf,1.7304631471189666,9.211557890737238,TA,TA,Y,1.0,1.0,3.750250297485029,15.192206665778837,WD,Family,15.204657262812264,1.7304631471189666,9.434556620289202,11.580593459194764
218,50,RL,1.0,22.721128596781227,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,15.086243227218915,15.192206665778837,Gable,CompShg,VinylSd,VinylSd,BrkFace,10.118180873967548,Gd,Gd,CBlock,TA,TA,No,BLQ,10.329379793154162,Unf,1.0,11.04572336669768,GasA,Ex,Y,SBrkr,1.0,15.110233605762662,2.5409627556327754,1.7304631471189666,Gd,3.6025944687727294,Typ,2.194317637875777,TA,Attchd,1939.0,Unf,2.194317637875777,10.899853860909511,TA,TA,Y,1.0,1.0,3.055641538058108,15.195323264382047,WD,Normal,16.20488891358695,2.194317637875777,9.77212495572758,12.649157827477366
219,120,RL,6.093856518007759,16.50076376930297,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,15.19064737641105,15.192206665778837,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.53041926495877,Gd,TA,PConc,Gd,TA,Av,GLQ,4.53041926495877,Unf,1.0,13.722234748500732,GasA,Ex,Y,SBrkr,1.0,13.759768216884932,2.194317637875777,1.7304631471189666,Gd,3.055641538058108,Typ,1.0,No,Attchd,2005.0,Fin,2.194317637875777,10.939845154868248,TA,TA,Y,1.0,1.0,2.5409627556327754,15.192206665778837,New,Partial,15.887017876755442,2.194317637875777,7.808145364123843,12.027191164883384
220,20,RL,7.047663906109832,20.453740387329653,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.192206665778837,15.192206665778837,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Mn,Unf,1.0,Unf,1.0,14.298777940587525,GasA,Ex,Y,SBrkr,1.0,14.298777940587525,2.194317637875777,1.7304631471189666,Gd,3.055641538058108,Typ,1.0,No,Attchd,2006.0,RFn,2.194317637875777,12.050764139367695,TA,TA,Y,1.0,1.0,2.820334103642824,15.192206665778837,New,Partial,16.485272617325823,2.194317637875777,10.616086912297321,12.230282214644559
221,60,RL,1.0,20.033249003084656,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,15.185965540731983,15.185965540731983,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,13.153411127502059,GasA,Ex,Y,SBrkr,1.0,15.578258148394013,2.820334103642824,1.7304631471189666,Gd,3.6025944687727294,Typ,1.7304631471189666,TA,BuiltIn,2002.0,RFn,2.194317637875777,10.65390077895301,TA,TA,Y,1.0,1.0,4.128238685769432,15.196880574832942,ConLI,Normal,16.785077420193783,2.3782017963726023,8.698683331012784,12.206077645517674
222,60,RL,7.337529394588084,21.427595070563232,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,15.143558628326556,15.143558628326556,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,CBlock,Gd,TA,No,ALQ,11.515640585342503,Unf,1.0,8.659675454722642,GasA,TA,Y,SBrkr,1.0,14.405047295201893,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,TA,Attchd,1975.0,RFn,2.194317637875777,10.917059938656934,TA,TA,Y,1.0,1.0,2.194317637875777,15.192206665778837,WD,Normal,15.575446919384651,2.687259219708678,10.818190297580122,12.100161978566867
